Name,Path,Position,"Is Active","Url Key",Description,Image,"Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
"STORAGE SHELVES","PLUTO HOUZZ root/CATEGORIES",1,Yes,storage-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LIVING ROOM","Default Category/CATEGORIES/DECOR AND FURNISHINGS",1,Yes,living-room,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKSHELVES,"PLUTO HOUZZ root/CATEGORIES",1,Yes,bookshelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PEDESTAL STUDY DESK ","PLUTO HOUZZ root/CATEGORIES",1,Yes,pedestal-study-desk-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SIDE BOARDS","PLUTO HOUZZ root/CATEGORIES",1,Yes,side-boards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TV UNITS","PLUTO HOUZZ root/CATEGORIES",1,Yes,tv-units,,,,,,Yes,"Products only",,No,,,"No layout updates",
SIDEBOARDS,"PLUTO HOUZZ root/CATEGORIES",1,Yes,sideboards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE TRUNKS","PLUTO HOUZZ root/CATEGORIES",1,Yes,storage-trunks,,,,,,Yes,"Products only",,No,,,"No layout updates",
BENCHES,"PLUTO HOUZZ root/CATEGORIES",1,Yes,benches,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING CHAIRS","PLUTO HOUZZ root/CATEGORIES",1,Yes,dining-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"PLUTO HOUZZ root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUSHIONS,"RANDOM IN TANDEM root/CATEGORIES",1,Yes,cushions,,,,,,Yes,"Products only",,No,,,"No layout updates",
MAGNETS,"RANDOM IN TANDEM root/CATEGORIES",1,Yes,magnets,,,,,,Yes,"Products only",,No,,,"No layout updates",
ORGANIZERS,"RANDOM IN TANDEM root/CATEGORIES",1,Yes,organizers,,,,,,Yes,"Products only",,No,,,"No layout updates",
NOTEBOOKS,"RANDOM IN TANDEM root/CATEGORIES",1,Yes,notebooks,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"104 DEGREES root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","104 DEGREES root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"KIWAAD  root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUSHIONS,"KIWAAD  root/CATEGORIES",1,Yes,cushions,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NOTEBOOKS ","KIWAAD  root/CATEGORIES",1,Yes,notebooks-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PHOTO FRAMES","KIWAAD  root/CATEGORIES",1,Yes,photo-frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVERS","KIWAAD  root/CATEGORIES",1,Yes,cushion-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"MIRAGGIO root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUSHIONS,"MIRAGGIO root/CATEGORIES",1,Yes,cushions,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL HANGING","EXCLUSIVELANE root/CATEGORIES",1,Yes,wall-hanging,,,,,,Yes,"Products only",,No,,,"No layout updates",
LAMP,"EXCLUSIVELANE root/CATEGORIES",1,Yes,lamp,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MAGAZINE RACK","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/ACCESSORIES",1,Yes,magazine-rack,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATIONARY,"EXCLUSIVELANE root/CATEGORIES",1,Yes,stationary,,,,,,Yes,"Products only",,No,,,"No layout updates",
TEALIGHT,"EXCLUSIVELANE root/CATEGORIES",1,Yes,tealight,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEALIGHT HOLDER","EXCLUSIVELANE root/CATEGORIES",1,Yes,tealight-holder,,,,,,Yes,"Products only",,No,,,"No layout updates",
GARDEN,"EXCLUSIVELANE root/CATEGORIES",1,Yes,garden,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BATH ","EXCLUSIVELANE root/CATEGORIES",1,Yes,bath-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TERRACOTTA POTS","EXCLUSIVELANE root/CATEGORIES",1,Yes,terracotta-pots,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA SETS","Default Category/CATEGORIES/DINING/SERVERWARE",1,Yes,tea-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLEWARE,"EXCLUSIVELANE root/CATEGORIES",1,Yes,tableware,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
TALEWARE,"EXCLUSIVELANE root/CATEGORIES",1,Yes,taleware,,,,,,Yes,"Products only",,No,,,"No layout updates",
CONTAINER,"EXCLUSIVELANE root/CATEGORIES",1,Yes,container,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA SETS","EXCLUSIVELANE root/CATEGORIES",1,Yes,tea-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLANTERS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,planters,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"DREAM ON WALLS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL DECOR","DREAM ON WALLS root/CATEGORIES",1,Yes,wall-decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"CHINHHARI ARTS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DECOR ACCESSORIES","CHINHHARI ARTS root/CATEGORIES",1,Yes,decor-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL HANGERS","CHINHHARI ARTS root/CATEGORIES",1,Yes,wall-hangers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"AIR CASTLE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUSHIONS,"AIR CASTLE root/CATEGORIES",1,Yes,cushions,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"CURVER root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
BINS,"CURVER root/CATEGORIES",1,Yes,bins,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BOX","CURVER root/CATEGORIES",1,Yes,storage-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
BASKETS,"CURVER root/CATEGORIES",1,Yes,baskets,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"CURVER root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"TUCASA DECOR root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
LAMPS,"TUCASA DECOR root/CATEGORIES",1,Yes,lamps,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"COLORSAGA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL CLOCKS","COLORSAGA root/CATEGORIES",1,Yes,wall-clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"IPHONE COVERS","INDIA CIRCUS root/CATEGORIES",1,Yes,iphone-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SPEC COVERS","INDIA CIRCUS root/CATEGORIES",1,Yes,spec-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
WALLETS,"Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,wallets,,,,,,Yes,"Products only",,No,,,"No layout updates",
WALLETS,"INDIA CIRCUS root/CATEGORIES",1,Yes,wallets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"VISITING CARD HOLDERS","INDIA CIRCUS root/CATEGORIES",1,Yes,visiting-card-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
UNISEX,"Default Category/CATEGORIES/FASHION/ACCESSORIES",1,Yes,unisex,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WRIST WATCHES","Default Category/CATEGORIES/FASHION/ACCESSORIES/UNISEX",1,Yes,wrist-watches,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WRIST WATCHES","INDIA CIRCUS root/CATEGORIES",1,Yes,wrist-watches,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COIN PURSES","Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,coin-purses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"UTILITY POUCHES","INDIA CIRCUS root/CATEGORIES",1,Yes,utility-pouches,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE FOUNTAINS","IMPORTWALA root/CATEGORIES",1,Yes,table-fountains,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEALIGHT HOLDERS","IMPORTWALA root/CATEGORIES",1,Yes,tealight-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
FLOWERS,"IMPORTWALA root/CATEGORIES",1,Yes,flowers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"TUNGS10 root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVERS","TUNGS10 root/CATEGORIES",1,Yes,cushion-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"TUNGS10 root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
GLASSES,"TUNGS10 root/CATEGORIES",1,Yes,glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLEMATS,"TUNGS10 root/CATEGORIES",1,Yes,tablemats,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CARD HOLDERS","TUNGS10 root/CATEGORIES",1,Yes,card-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"RIVA CARPETS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
RUGS,"RIVA CARPETS root/CATEGORIES",1,Yes,rugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
BATHMATS,"RIVA CARPETS root/CATEGORIES",1,Yes,bathmats,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"UMBRA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
BATH,"UMBRA root/CATEGORIES",1,Yes,bath,,,,,,Yes,"Products only",,No,,,"No layout updates",
SHELFS,"UMBRA root/CATEGORIES",1,Yes,shelfs,,,,,,Yes,"Products only",,No,,,"No layout updates",
BINS,"UMBRA root/CATEGORIES",1,Yes,bins,,,,,,Yes,"Products only",,No,,,"No layout updates",
CLOCKS,"UMBRA root/CATEGORIES",1,Yes,clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
FRAMES,"UMBRA root/CATEGORIES",1,Yes,frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL HOOKS","UMBRA root/CATEGORIES",1,Yes,wall-hooks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KEY HOLDERS","UMBRA root/CATEGORIES",1,Yes,key-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
DECOR,"UMBRA root/CATEGORIES",1,Yes,decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"STUDIO ALAG root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVER","STUDIO ALAG root/CATEGORIES",1,Yes,cushion-cover,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"STUDIO ALAG root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE BOMBAY STORE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
FIGURINES,"THE BOMBAY STORE root/CATEGORIES",1,Yes,figurines,,,,,,Yes,"Products only",,No,,,"No layout updates",
MAGNETS,"THE BOMBAY STORE root/CATEGORIES",1,Yes,magnets,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"THE BOMBAY STORE root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"T-LIGHT HOLDERS","THE BOMBAY STORE root/CATEGORIES",1,Yes,t-light-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE RUNNERS","Default Category/CATEGORIES/DINING/TABLE ACCESSORIES",1,Yes,table-runners,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE RUNNERS","THE BOMBAY STORE root/CATEGORIES",1,Yes,table-runners,,,,,,Yes,"Products only",,No,,,"No layout updates",
CLOCKS,"THE BOMBAY STORE root/CATEGORIES",1,Yes,clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
LAMPS,"THE BOMBAY STORE root/CATEGORIES",1,Yes,lamps,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"THE BOMBAY STORE root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DOLL FIGURINES","THE BOMBAY STORE root/CATEGORIES",1,Yes,doll-figurines,,,,,,Yes,"Products only",,No,,,"No layout updates",
CLOCKS,"TUNGS10 root/CATEGORIES",1,Yes,clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
POSTERS,"TUNGS10 root/CATEGORIES",1,Yes,posters,,,,,,Yes,"Products only",,No,,,"No layout updates",
KITCHEN,"UMBRA root/CATEGORIES",1,Yes,kitchen,,,,,,Yes,"Products only",,No,,,"No layout updates",
NAPKINS,"Default Category/CATEGORIES/DINING/TABLE ACCESSORIES",1,Yes,napkins,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NAPKIN HOLDERS","UMBRA root/CATEGORIES",1,Yes,napkin-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WINE RACKS","UMBRA root/CATEGORIES",1,Yes,wine-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"FURNITURE DE CASA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEDSIDE TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRUNKS,"FURNITURE DE CASA root/CATEGORIES",1,Yes,trunks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BLANKET BOX","FURNITURE DE CASA root/CATEGORIES",1,Yes,blanket-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","FURNITURE DE CASA root/CATEGORIES",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKCASES,"FURNITURE DE CASA root/CATEGORIES",1,Yes,bookcases,,,,,,Yes,"Products only",,No,,,"No layout updates",
DRESSERS,"FURNITURE DE CASA root/CATEGORIES",1,Yes,dressers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","FURNITURE DE CASA root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CONSOLE TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,console-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
DESKS,"FURNITURE DE CASA root/CATEGORIES",1,Yes,desks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING CHAIRS","FURNITURE DE CASA root/CATEGORIES",1,Yes,dining-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
ARMCHAIRS,"FURNITURE DE CASA root/CATEGORIES",1,Yes,armchairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING SETS","FURNITURE DE CASA root/CATEGORIES",1,Yes,dining-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"FURNITURE DE CASA root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"END TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,end-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NESTED TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,nested-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SIDE TABLES","FURNITURE DE CASA root/CATEGORIES",1,Yes,side-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLES,"FURNITURE DE CASA root/CATEGORIES",1,Yes,tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
RUGS,"INDIA CIRCUS root/CATEGORIES",1,Yes,rugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE MATS & RUNNERS","INDIA CIRCUS root/CATEGORIES",1,Yes,table-mats-&-runners,,,,,,Yes,"Products only",,No,,,"No layout updates",
BAGS,"INDIA CIRCUS root/CATEGORIES",1,Yes,bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVERS","COLORSAGA root/CATEGORIES",1,Yes,cushion-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE ELEPHANT COMPANY root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"THE ELEPHANT COMPANY root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SERVING PLATTERS","THE ELEPHANT COMPANY root/CATEGORIES",1,Yes,serving-platters,,,,,,Yes,"Products only",,No,,,"No layout updates",
TUMBLERS,"THE ELEPHANT COMPANY root/CATEGORIES",1,Yes,tumblers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SALT & PEPPER SHAKERS","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,salt-&-pepper-shakers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DESKTOP ACCESSORIES","HITPLAY root/CATEGORIES",1,Yes,desktop-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
DINING,"HITPLAY root/CATEGORIES",1,Yes,dining,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GIFTS & COLLECTIBLES","HITPLAY root/CATEGORIES",1,Yes,gifts-&-collectibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
LIGHTING,"HITPLAY root/CATEGORIES",1,Yes,lighting,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE OPENERS","HITPLAY root/CATEGORIES",1,Yes,bottle-openers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HAND BAGS","Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,hand-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
FASHION,"HITPLAY root/CATEGORIES",1,Yes,fashion,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MOUSE PAD","HITPLAY root/CATEGORIES",1,Yes,mouse-pad,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATIONERY,"Default Category/CATEGORIES/GIFTS & COLLECTIBLES/QUIRK IT UP",1,Yes,stationery,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHALK MARKERS","HITPLAY root/CATEGORIES",1,Yes,chalk-markers,,,,,,Yes,"Products only",,No,,,"No layout updates",
HOME,"Default Category/CATEGORIES/GIFTS & COLLECTIBLES/QUIRK IT UP",1,Yes,home,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA- INFUSERS","HITPLAY root/CATEGORIES",1,Yes,tea--infusers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SALAD  SERVERS","HITPLAY root/CATEGORIES",1,Yes,salad--servers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SPOON SET","HITPLAY root/CATEGORIES",1,Yes,spoon-set,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DESK CADDY","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/ACCESSORIES",1,Yes,desk-caddy,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DOOR HOOK","HITPLAY root/CATEGORIES",1,Yes,door-hook,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ICE TRAYS","HITPLAY root/CATEGORIES",1,Yes,ice-trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TRAY HOLDER","HITPLAY root/CATEGORIES",1,Yes,tray-holder,,,,,,Yes,"Products only",,No,,,"No layout updates",
